UI_Category,Antecedent,Consequent,Support,Confidence,Lift,Leverage,Conviction,Rule_Length
Mobile_UI,Persona=Researcher,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis)",0.2,0.7692307692307693,0.9267840593141798,-0.01579999999999998,0.736666666666667,2
Mobile_UI,"Device=Smartphone, Mood=Neutral, Persona=Minimalist",Mobile_whitespace=Balanced,0.05,0.7692307692307693,0.904977375565611,-0.005249999999999998,0.6500000000000002,4
Desktop_UI,Persona=Browser,"Desktop_image_text_ratio=Image-focused (80% images, 20% text - highly ...",0.115,0.7666666666666667,1.4330218068535825,0.03475,1.992857142857143,2
Mobile_UI,Persona=Browser,Mobile_whitespace=Balanced,0.115,0.7666666666666667,0.9019607843137256,-0.012499999999999997,0.6428571428571431,2
Desktop_UI,Mood=Neutral,Desktop_persistent_filters=Yes (Always visible sidebar with filters),0.295,0.7662337662337662,1.0216450216450215,0.006249999999999978,1.0694444444444442,2
Desktop_UI,Mood=Happy,Desktop_search_visibility=Collapsible (Search bar that expands when cli...,0.065,0.7647058823529411,1.96078431372549,0.031849999999999996,2.5924999999999994,2
Mobile_UI,Mood=Happy,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_sticky_header=Yes (Header stays at top while scrolling)",0.065,0.7647058823529411,1.4705882352941175,0.0208,2.0399999999999996,3
Mobile_UI,Mood=Happy,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.065,0.7647058823529411,1.2333965844402277,0.012299999999999998,1.6149999999999998,3
Mobile_UI,Mood=Happy,"Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.065,0.7647058823529411,1.1163589523400599,0.006774999999999996,1.3387499999999994,2
Desktop_UI,"Device=Smartphone, Mood=Relaxed","Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.13,0.7647058823529411,1.0547667342799187,0.006750000000000006,1.1687499999999997,3
Global_UI,Mood=Happy,Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.065,0.7647058823529411,1.0404161664665865,0.0025249999999999995,1.1262499999999998,2
Global_UI,"Device=Smartphone, Persona=Researcher",Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.145,0.763157894736842,1.0383100608664517,0.005349999999999994,1.1188888888888886,3
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.095,0.76,1.0201342281879195,0.0018750000000000017,1.0625,4
Desktop_UI,Mood=Stressed,"Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.11,0.7586206896551725,1.0463733650416172,0.004875000000000004,1.1392857142857147,2
Mobile_UI,"Device=Smartphone, Persona=Minimalist",Mobile_whitespace=Balanced,0.125,0.7575757575757576,0.8912655971479501,-0.015250000000000014,0.61875,3
Mobile_UI,Device=Laptop/Desktop,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.14,0.7567567567567568,1.0157808815526936,0.0021750000000000103,1.0483333333333336,3
Global_UI,Mood=Neutral,Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.29,0.7532467532467532,1.024825514621433,0.0070250000000000035,1.0739473684210523,2
Mobile_UI,Persona=Deal Hunter,"Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_price_display=Strike-through Original (Shows original price..., Mobile_whitespace=Balanced",0.09,0.75,1.875,0.041999999999999996,2.4,4
Mobile_UI,Persona=Deal Hunter,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_price_display=Strike-through Original (Shows original price...",0.09,0.75,1.8518518518518516,0.04139999999999999,2.38,4
Mobile_UI,"Device=Smartphone, Mood=Bored",Mobile_category_display=Dropdown Menu (Text-based dropdown list),0.06,0.75,1.7647058823529411,0.025999999999999995,2.3,3
Mobile_UI,Persona=Deal Hunter,"Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_sticky_header=Yes (Header stays at top while scrolling)",0.09,0.75,1.6853932584269662,0.0366,2.2199999999999998,3
Mobile_UI,Persona=Deal Hunter,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_sticky_header=Yes (Header stays at top while scrolling)",0.09,0.75,1.4423076923076923,0.0276,1.92,3
Mobile_UI,Persona=Deal Hunter,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_price_display=Strike-through Original (Shows original price...",0.09,0.75,1.3636363636363635,0.023999999999999994,1.7999999999999998,3
Desktop_UI,Persona=Researcher,"Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.195,0.75,1.0344827586206897,0.006500000000000006,1.1,2
Global_UI,Persona=Researcher,Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.195,0.75,1.0204081632653061,0.0039000000000000146,1.06,2
Global_UI,"Mood=Neutral, Persona=Researcher",Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.09,0.75,1.0204081632653061,0.001799999999999996,1.06,3
Global_UI,"Device=Smartphone, Mood=Bored",Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.06,0.75,1.0204081632653061,0.0011999999999999997,1.06,3
Mobile_UI,Persona=Researcher,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.195,0.75,1.0067114093959733,0.0012999999999999956,1.02,3
Desktop_UI,Persona=Deal Hunter,Desktop_persistent_filters=Yes (Always visible sidebar with filters),0.09,0.75,1.0,0.0,1.0,2
Mobile_UI,"Device=Smartphone, Mood=Bored",Mobile_whitespace=Balanced,0.06,0.75,0.8823529411764706,-0.008000000000000007,0.6000000000000001,3
Mobile_UI,Persona=Impulsive Buyer,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.105,0.7499999999999999,1.006711409395973,0.0006999999999999923,1.0199999999999996,3
Mobile_UI,Mood=Relaxed,Mobile_filter_location=Drawer Overlay (Slides in from the side when ...,0.145,0.7435897435897435,1.282051282051282,0.0319,1.6379999999999997,2
Desktop_UI,Mood=Relaxed,"Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.145,0.7435897435897435,1.0256410256410255,0.0036249999999999893,1.0724999999999998,2
Mobile_UI,Mood=Relaxed,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.145,0.7435897435897435,0.9981070383754946,-0.0002750000000000252,0.9944999999999997,3
Mobile_UI,Device=Smartphone,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.605,0.7423312883435583,0.9964178367027628,-0.002174999999999927,0.9896428571428574,3
Global_UI,"Device=Smartphone, Mood=Neutral",Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.23,0.7419354838709677,1.0094360324775071,0.002150000000000013,1.026875,3
Desktop_UI,"Device=Smartphone, Persona=Browser","Desktop_image_text_ratio=Image-focused (80% images, 20% text - highly ...",0.1,0.7407407407407407,1.3845621322256834,0.027774999999999994,1.7935714285714282,3
Global_UI,"Device=Smartphone, Persona=Browser","Global_accent_color_pref=Blue (Trustworthy, professional, calm)",0.1,0.7407407407407407,1.2243648607284972,0.018325000000000008,1.5235714285714284,3
Desktop_UI,"Device=Smartphone, Persona=Browser",Desktop_persistent_filters=Yes (Always visible sidebar with filters),0.1,0.7407407407407407,0.9876543209876543,-0.0012500000000000011,0.9642857142857141,3
Mobile_UI,"Device=Smartphone, Persona=Browser",Mobile_whitespace=Balanced,0.1,0.7407407407407407,0.8714596949891067,-0.01475,0.5785714285714285,3
Desktop_UI,Mood=Neutral,"Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.285,0.7402597402597402,1.0210479175996416,0.005874999999999964,1.0587499999999996,2
Mobile_UI,Mood=Neutral,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.285,0.7402597402597402,0.9936372352479734,-0.001825000000000021,0.9817499999999997,3
Global_UI,"Device=Smartphone, Mood=Neutral, Persona=Researcher",Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.07,0.736842105263158,1.0025062656641606,0.00017500000000000848,1.0070000000000003,4
Mobile_UI,"Device=Smartphone, Persona=Researcher","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis)",0.14,0.736842105263158,0.8877615726062145,-0.017699999999999994,0.6460000000000004,3
Mobile_UI,"Device=Smartphone, Mood=Relaxed",Mobile_filter_location=Drawer Overlay (Slides in from the side when ...,0.125,0.7352941176470588,1.2677484787018256,0.026399999999999993,1.5866666666666664,3
Desktop_UI,"Device=Laptop/Desktop, Mood=Neutral","Desktop_info_density=Moderate (Balanced - some details visible, cl..., Desktop_persistent_filters=Yes (Always visible sidebar with filters)",0.055,0.7333333333333334,1.345565749235474,0.014124999999999999,1.7062500000000003,4
Mobile_UI,"Device=Laptop/Desktop, Mood=Neutral","Mobile_touch_size=Standard (Normal size, more content visible)",0.055,0.7333333333333334,1.3213213213213213,0.013374999999999998,1.6687500000000002,3
Mobile_UI,"Device=Laptop/Desktop, Mood=Neutral","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.055,0.7333333333333334,1.3095238095238095,0.012999999999999998,1.6500000000000001,5
Desktop_UI,"Device=Laptop/Desktop, Mood=Neutral",Desktop_whitespace=Balanced,0.055,0.7333333333333334,1.2865497076023393,0.012250000000000004,1.6125000000000005,3
Global_UI,Persona=Browser,"Global_accent_color_pref=Blue (Trustworthy, professional, calm)",0.11,0.7333333333333334,1.2121212121212122,0.019250000000000003,1.4812500000000004,2
Mobile_UI,"Device=Laptop/Desktop, Mood=Neutral","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.055,0.7333333333333334,1.1827956989247312,0.0085,1.4250000000000003,4
Mobile_UI,"Device=Laptop/Desktop, Mood=Neutral","Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.055,0.7333333333333334,1.1827956989247312,0.0085,1.4250000000000003,4
Mobile_UI,"Device=Laptop/Desktop, Mood=Neutral","Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.055,0.7333333333333334,1.0705596107055961,0.0036249999999999963,1.1812500000000001,3
Desktop_UI,Persona=Browser,Desktop_persistent_filters=Yes (Always visible sidebar with filters),0.11,0.7333333333333334,0.9777777777777779,-0.0024999999999999883,0.9375000000000002,2
Mobile_UI,"Device=Smartphone, Persona=Deal Hunter","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_price_display=Strike-through Original (Shows original price..., Mobile_whitespace=Balanced",0.08,0.7272727272727273,2.0202020202020203,0.040400000000000005,2.3466666666666667,6
Mobile_UI,"Device=Smartphone, Persona=Deal Hunter","Mobile_price_display=Strike-through Original (Shows original price..., Mobile_sticky_header=Yes (Header stays at top while scrolling)",0.08,0.7272727272727273,1.8411967779056386,0.03655,2.2183333333333333,4
Mobile_UI,"Device=Smartphone, Persona=Deal Hunter","Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_sticky_header=Yes (Header stays at top while scrolling), Mobile_whitespace=Balanced",0.08,0.7272727272727273,1.8181818181818181,0.036,2.2,5
Mobile_UI,"Device=Smartphone, Persona=Deal Hunter","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_sticky_header=Yes (Header stays at top while scrolling)",0.08,0.7272727272727273,1.8181818181818181,0.036,2.2,5
Mobile_UI,"Device=Smartphone, Persona=Deal Hunter","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_price_display=Strike-through Original (Shows original price..., Mobile_whitespace=Balanced",0.08,0.7272727272727273,1.4842300556586272,0.026100000000000005,1.87,5
Mobile_UI,"Device=Smartphone, Persona=Deal Hunter","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_sticky_header=Yes (Header stays at top while scrolling)",0.08,0.7272727272727273,1.3986013986013985,0.0228,1.76,4
Mobile_UI,Persona=Loyal Customer,"Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.08,0.7272727272727273,1.06171201061712,0.004650000000000001,1.1549999999999998,2
Desktop_UI,"Device=Smartphone, Persona=Deal Hunter","Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.08,0.7272727272727273,1.0031347962382446,0.0002500000000000002,1.0083333333333335,3
Global_UI,"Device=Smartphone, Persona=Deal Hunter",Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.08,0.7272727272727273,0.9894867037724181,-0.0008500000000000035,0.9716666666666668,3
Desktop_UI,Persona=Minimalist,Desktop_persistent_filters=Yes (Always visible sidebar with filters),0.16,0.7272727272727273,0.9696969696969697,-0.0050000000000000044,0.9166666666666667,2
Desktop_UI,"Device=Smartphone, Persona=Deal Hunter",Desktop_persistent_filters=Yes (Always visible sidebar with filters),0.08,0.7272727272727273,0.9696969696969697,-0.0025000000000000022,0.9166666666666667,3
Desktop_UI,"Device=Smartphone, Mood=Neutral","Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.225,0.7258064516129032,1.0011123470522805,0.0002500000000000002,1.0029411764705884,3
Desktop_UI,"Device=Smartphone, Mood=Neutral",Desktop_persistent_filters=Yes (Always visible sidebar with filters),0.225,0.7258064516129032,0.967741935483871,-0.007499999999999979,0.911764705882353,3
Mobile_UI,Mood=Stressed,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_price_display=Strike-through Original (Shows original price...",0.105,0.7241379310344828,1.316614420062696,0.025249999999999995,1.6312499999999999,3
Mobile_UI,Mood=Stressed,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.105,0.7241379310344828,0.9719972228650775,-0.003025,0.9243750000000001,3
Mobile_UI,Mood=Bored,Mobile_category_display=Dropdown Menu (Text-based dropdown list),0.065,0.7222222222222223,1.6993464052287583,0.026750000000000003,2.0700000000000007,2
Desktop_UI,"Mood=Neutral, Persona=Minimalist",Desktop_whitespace=Balanced,0.065,0.7222222222222223,1.2670565302144252,0.01370000000000001,1.5480000000000007,3
Global_UI,"Mood=Neutral, Persona=Minimalist","Global_accent_color_pref=Blue (Trustworthy, professional, calm)",0.065,0.7222222222222223,1.1937557392102849,0.010550000000000004,1.4220000000000006,3
Mobile_UI,"Device=Smartphone, Persona=Loyal Customer","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.065,0.7222222222222223,1.1648745519713264,0.009200000000000007,1.3680000000000005,4
Mobile_UI,"Device=Smartphone, Persona=Loyal Customer","Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.065,0.7222222222222223,1.1648745519713264,0.009200000000000007,1.3680000000000005,4
Mobile_UI,Mood=Bored,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.065,0.7222222222222223,1.1648745519713264,0.009200000000000007,1.3680000000000005,3
Mobile_UI,Mood=Bored,"Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.065,0.7222222222222223,1.05433901054339,0.003349999999999999,1.1340000000000001,2
Desktop_UI,"Mood=Neutral, Persona=Minimalist","Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.065,0.7222222222222223,0.9961685823754791,-0.0002500000000000002,0.9900000000000004,3
Desktop_UI,"Device=Smartphone, Persona=Loyal Customer",Desktop_persistent_filters=Yes (Always visible sidebar with filters),0.065,0.7222222222222223,0.9629629629629631,-0.0025000000000000022,0.9000000000000004,3
Mobile_UI,Mood=Bored,Mobile_whitespace=Balanced,0.065,0.7222222222222223,0.8496732026143792,-0.011499999999999996,0.5400000000000003,2
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer",Mobile_quick_view=Slide-Up Panel (Preview product details in a ...,0.09,0.72,1.3846153846153846,0.024999999999999994,1.714285714285714,3
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer","Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.09,0.72,1.0510948905109487,0.00437499999999999,1.1249999999999998,3
Global_UI,Mood=Relaxed,Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.14,0.717948717948718,0.9768009768009768,-0.0033249999999999946,0.9395454545454546,2
Global_UI,Device=Smartphone,Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.585,0.7177914110429447,0.9765869537999249,-0.014024999999999954,0.9390217391304347,2
Desktop_UI,Device=Smartphone,Desktop_persistent_filters=Yes (Always visible sidebar with filters),0.585,0.7177914110429447,0.9570552147239263,-0.026249999999999996,0.8858695652173912,2
Mobile_UI,"Device=Laptop/Desktop, Persona=Researcher","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_review_display=Collapsible Sections (Reviews can be expanded..., Mobile_whitespace=Balanced",0.05,0.7142857142857143,1.8083182640144666,0.02235,2.1175,5
Mobile_UI,"Device=Laptop/Desktop, Persona=Researcher","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_review_display=Collapsible Sections (Reviews can be expanded...",0.05,0.7142857142857143,1.5873015873015872,0.018499999999999996,1.9250000000000003,4
Mobile_UI,Persona=Impulsive Buyer,Mobile_quick_view=Slide-Up Panel (Preview product details in a ...,0.1,0.7142857142857143,1.3736263736263736,0.027200000000000002,1.68,2
Global_UI,Persona=Impulsive Buyer,Global_hero_banner_size=Medium Split (Takes up half the screen),0.1,0.7142857142857143,1.335113484646195,0.025099999999999997,1.6275,2
Global_UI,"Device=Laptop/Desktop, Persona=Researcher",Global_hero_banner_size=Medium Split (Takes up half the screen),0.05,0.7142857142857143,1.335113484646195,0.012549999999999999,1.6275,3
Mobile_UI,"Device=Laptop/Desktop, Persona=Researcher","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.05,0.7142857142857143,1.2755102040816326,0.010799999999999997,1.5399999999999998,5
Mobile_UI,"Device=Laptop/Desktop, Persona=Researcher","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.05,0.7142857142857143,1.1520737327188941,0.006600000000000002,1.33,4
Mobile_UI,"Device=Laptop/Desktop, Persona=Researcher","Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.05,0.7142857142857143,1.1520737327188941,0.006600000000000002,1.33,4
Mobile_UI,Persona=Impulsive Buyer,"Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.1,0.7142857142857143,1.0427528675703857,0.0040999999999999925,1.1024999999999998,2
Mobile_UI,"Device=Laptop/Desktop, Persona=Researcher","Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.05,0.7142857142857143,1.0427528675703857,0.0020499999999999963,1.1024999999999998,3
Global_UI,"Device=Laptop/Desktop, Persona=Researcher",Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.05,0.7142857142857143,0.9718172983479106,-0.00145,0.9275000000000001,3
Desktop_UI,Device=Smartphone,"Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.58,0.7116564417177914,0.9815950920245399,-0.010874999999999968,0.9537234042553192,2
Mobile_UI,"Device=Smartphone, Persona=Researcher","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.135,0.7105263157894737,0.9537265983751324,-0.00655,0.8809090909090909,4
Mobile_UI,"Device=Smartphone, Mood=Neutral","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.22,0.7096774193548387,0.952587140073609,-0.010949999999999988,0.8783333333333334,4
Mobile_UI,Persona=Deal Hunter,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_price_display=Strike-through Original (Shows original price..., Mobile_whitespace=Balanced",0.085,0.7083333333333334,1.9675925925925928,0.04180000000000001,2.1942857142857144,5
Mobile_UI,Persona=Deal Hunter,"Mobile_price_display=Strike-through Original (Shows original price..., Mobile_sticky_header=Yes (Header stays at top while scrolling)",0.085,0.7083333333333334,1.7932489451476794,0.03760000000000001,2.0742857142857143,3
Mobile_UI,Persona=Deal Hunter,"Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_sticky_header=Yes (Header stays at top while scrolling), Mobile_whitespace=Balanced",0.085,0.7083333333333334,1.7708333333333333,0.037000000000000005,2.0571428571428574,4
Mobile_UI,Persona=Deal Hunter,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_sticky_header=Yes (Header stays at top while scrolling)",0.085,0.7083333333333334,1.7708333333333333,0.037000000000000005,2.0571428571428574,4
Mobile_UI,Persona=Deal Hunter,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_sticky_header=Yes (Header stays at top while scrolling), Mobile_whitespace=Balanced",0.085,0.7083333333333334,1.5232974910394266,0.029200000000000004,1.8342857142857143,4
Mobile_UI,Persona=Deal Hunter,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_price_display=Strike-through Original (Shows original price..., Mobile_whitespace=Balanced",0.085,0.7083333333333334,1.4455782312925172,0.026200000000000008,1.7485714285714289,4
Global_UI,"Mood=Neutral, Persona=Researcher","Global_accent_color_pref=Blue (Trustworthy, professional, calm)",0.085,0.7083333333333334,1.1707988980716255,0.012400000000000008,1.3542857142857145,3
Desktop_UI,Persona=Deal Hunter,"Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.085,0.7083333333333334,0.9770114942528736,-0.001999999999999988,0.9428571428571431,2
Global_UI,Persona=Deal Hunter,Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.085,0.7083333333333334,0.963718820861678,-0.0031999999999999945,0.9085714285714287,2
Mobile_UI,Mood=Happy,"Mobile_sticky_header=Yes (Header stays at top while scrolling), Mobile_whitespace=Balanced",0.06,0.7058823529411764,1.3194062671797688,0.01452499999999999,1.5809999999999995,3
Mobile_UI,Mood=Happy,Mobile_filter_location=Drawer Overlay (Slides in from the side when ...,0.06,0.7058823529411764,1.2170385395537524,0.010699999999999994,1.4279999999999997,2
Desktop_UI,Mood=Happy,"Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.06,0.7058823529411764,0.973630831643002,-0.0016250000000000014,0.9349999999999998,2
Desktop_UI,"Device=Smartphone, Mood=Relaxed",Desktop_persistent_filters=Yes (Always visible sidebar with filters),0.12,0.7058823529411764,0.9411764705882352,-0.007500000000000007,0.8499999999999999,3
Mobile_UI,Persona=Minimalist,Mobile_filter_location=Drawer Overlay (Slides in from the side when ...,0.155,0.7045454545454546,1.2147335423197494,0.027400000000000008,1.4215384615384619,2
Mobile_UI,Persona=Minimalist,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.155,0.7045454545454546,0.9456985967053082,-0.008899999999999991,0.8630769230769232,3
Mobile_UI,"Device=Smartphone, Persona=Browser","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.095,0.7037037037037037,0.9445687298036292,-0.0055750000000000105,0.8606250000000001,4
Desktop_UI,Device=Laptop/Desktop,"Desktop_info_density=Moderate (Balanced - some details visible, cl..., Desktop_persistent_filters=Yes (Always visible sidebar with filters)",0.13,0.7027027027027027,1.2893627572526656,0.029174999999999993,1.5304545454545455,3
Mobile_UI,Device=Laptop/Desktop,"Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.13,0.7027027027027027,1.0258433616097848,0.003275,1.0595454545454546,2
Mobile_UI,Persona=Browser,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.105,0.7,0.9395973154362416,-0.006750000000000006,0.8499999999999999,3
Mobile_UI,"Device=Smartphone, Persona=Minimalist",Mobile_filter_location=Drawer Overlay (Slides in from the side when ...,0.115,0.696969696969697,1.2016718913270639,0.01930000000000001,1.3860000000000003,3
Mobile_UI,"Device=Smartphone, Persona=Minimalist","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.115,0.696969696969697,0.9355297945901974,-0.007925000000000001,0.8415000000000001,4
Mobile_UI,"Device=Smartphone, Mood=Stressed","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_price_display=Strike-through Original (Shows original price...",0.08,0.6956521739130435,1.2648221343873516,0.016749999999999987,1.4785714285714284,4
Mobile_UI,"Device=Smartphone, Mood=Stressed","Mobile_price_display=Strike-through Original (Shows original price..., Mobile_whitespace=Balanced",0.08,0.6956521739130435,1.2648221343873516,0.016749999999999987,1.4785714285714284,4
Desktop_UI,"Device=Smartphone, Mood=Stressed","Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.08,0.6956521739130435,0.95952023988006,-0.003375000000000003,0.9035714285714286,3
Mobile_UI,"Device=Smartphone, Mood=Stressed","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.08,0.6956521739130435,0.9337613072658302,-0.0056749999999999995,0.8378571428571429,4
Desktop_UI,Mood=Relaxed,"Desktop_image_text_ratio=Image-focused (80% images, 20% text - highly ...",0.135,0.6923076923076923,1.2940330697340041,0.030674999999999994,1.5112499999999998,2
Global_UI,Mood=Relaxed,"Global_accent_color_pref=Blue (Trustworthy, professional, calm)",0.135,0.6923076923076923,1.1443102352193262,0.017025000000000012,1.28375,2
Mobile_UI,Persona=Researcher,"Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.18,0.6923076923076923,1.0106681639528354,0.001899999999999985,1.0237499999999997,2
Desktop_UI,Mood=Relaxed,Desktop_persistent_filters=Yes (Always visible sidebar with filters),0.135,0.6923076923076923,0.923076923076923,-0.011249999999999982,0.8125,2
Mobile_UI,Mood=Stressed,"Mobile_price_display=Strike-through Original (Shows original price..., Mobile_whitespace=Balanced",0.1,0.6896551724137931,1.2539184952978055,0.020250000000000004,1.4500000000000002,3
Desktop_UI,"Device=Smartphone, Mood=Bored","Desktop_image_text_ratio=Image-focused (80% images, 20% text - highly ...",0.055,0.6875,1.2850467289719625,0.012199999999999996,1.488,3
Mobile_UI,"Device=Smartphone, Mood=Bored","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.055,0.6875,1.1088709677419355,0.005400000000000002,1.216,4
Mobile_UI,"Device=Smartphone, Mood=Bored","Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.055,0.6875,1.0036496350364963,0.00019999999999999185,1.0079999999999998,3
Mobile_UI,"Device=Smartphone, Mood=Bored","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.055,0.6875,0.9228187919463088,-0.0046,0.8160000000000001,4
Mobile_UI,"Device=Smartphone, Mood=Neutral, Persona=Researcher","Mobile_touch_size=Standard (Normal size, more content visible), Mobile_whitespace=Balanced",0.065,0.6842105263157895,1.4254385964912282,0.0194,1.6466666666666667,5
